time,open,high,low,close
2025-07-10T10:37:00+05:30,1512.1,1512.2,1511.6,1511.9
2025-07-10T10:38:00+05:30,1511.9,1511.9,1511.2,1511.4
2025-07-10T10:39:00+05:30,1511.2,1511.5,1511.2,1511.2
2025-07-10T10:40:00+05:30,1511.2,1511.4,1511,1511.1
2025-07-10T10:41:00+05:30,1511.1,1511.3,1511,1511.1
2025-07-10T10:42:00+05:30,1511.1,1511.2,1510.7,1510.8
2025-07-10T10:43:00+05:30,1510.9,1511.2,1510.6,1511.2
2025-07-10T10:44:00+05:30,1511,1511.1,1510,1510
2025-07-10T10:45:00+05:30,1510.2,1512.1,1510,1512.1
2025-07-10T10:46:00+05:30,1512.1,1512.3,1511.7,1511.9
2025-07-10T10:47:00+05:30,1511.8,1512.6,1511.8,1512.4
2025-07-10T10:48:00+05:30,1512.4,1512.7,1512.3,1512.5
2025-07-10T10:49:00+05:30,1512.5,1512.6,1511.5,1511.5
2025-07-10T10:50:00+05:30,1511.5,1511.8,1511.3,1511.4
2025-07-10T10:51:00+05:30,1511.3,1511.3,1510.7,1510.7
2025-07-10T10:52:00+05:30,1511,1511,1509,1509
2025-07-10T10:53:00+05:30,1509,1509.3,1508.6,1509
2025-07-10T10:54:00+05:30,1509,1510,1508.9,1510
2025-07-10T10:55:00+05:30,1509.9,1510.4,1509.7,1510.1
2025-07-10T10:56:00+05:30,1510,1510.1,1509.8,1509.9
2025-07-10T10:57:00+05:30,1510,1510.4,1509.7,1510.3
2025-07-10T10:58:00+05:30,1510.2,1510.4,1510.2,1510.3
2025-07-10T10:59:00+05:30,1510.2,1510.3,1510.2,1510.3
2025-07-10T11:00:00+05:30,1510.6,1510.6,1509.7,1509.8
2025-07-10T11:01:00+05:30,1509.7,1510,1509.6,1509.9
2025-07-10T11:02:00+05:30,1509.9,1510,1509.6,1509.6
2025-07-10T11:03:00+05:30,1509.6,1509.9,1509.4,1509.5
2025-07-10T11:04:00+05:30,1509.6,1509.8,1509.5,1509.5
2025-07-10T11:05:00+05:30,1509.7,1509.7,1509.4,1509.4
2025-07-10T11:06:00+05:30,1509.6,1509.7,1509.3,1509.4
2025-07-10T11:07:00+05:30,1509.3,1509.5,1509,1509
2025-07-10T11:08:00+05:30,1509,1509.2,1508.9,1509
2025-07-10T11:09:00+05:30,1509,1509,1508.8,1508.8
2025-07-10T11:10:00+05:30,1508.9,1509.7,1508.1,1509.7
2025-07-10T11:11:00+05:30,1509.7,1510,1509.7,1509.9
2025-07-10T11:12:00+05:30,1509.7,1509.8,1509.5,1509.6
2025-07-10T11:13:00+05:30,1509.7,1509.9,1509.6,1509.8
2025-07-10T11:14:00+05:30,1509.8,1510.1,1509.7,1510
2025-07-10T11:15:00+05:30,1510,1510.7,1510,1510.7
2025-07-10T11:16:00+05:30,1510.7,1512,1510.6,1512
2025-07-10T11:17:00+05:30,1512,1512.2,1511.8,1512.1
2025-07-10T11:18:00+05:30,1512.1,1512.2,1511.9,1511.9
2025-07-10T11:19:00+05:30,1512,1512.5,1511.9,1512.4
2025-07-10T11:20:00+05:30,1512.5,1512.5,1512.4,1512.4
2025-07-10T11:21:00+05:30,1512.5,1512.6,1512.1,1512.6
2025-07-10T11:22:00+05:30,1512.4,1512.6,1512.3,1512.4
2025-07-10T11:23:00+05:30,1512.3,1512.4,1510.7,1511.1
2025-07-10T11:24:00+05:30,1510.9,1511.1,1510.5,1510.5
2025-07-10T11:25:00+05:30,1510.5,1510.5,1510,1510.3
2025-07-10T11:26:00+05:30,1510.7,1510.7,1509.9,1510.1
2025-07-10T11:27:00+05:30,1509.9,1510.4,1509.9,1510.1
2025-07-10T11:28:00+05:30,1510.1,1510.2,1510,1510
2025-07-10T11:29:00+05:30,1510.1,1510.1,1509.9,1509.9
2025-07-10T11:30:00+05:30,1510.1,1510.9,1510.1,1510.9
2025-07-10T11:31:00+05:30,1510.8,1511,1510.4,1510.7
2025-07-10T11:32:00+05:30,1510.7,1510.7,1510.2,1510.2
2025-07-10T11:33:00+05:30,1510.2,1510.6,1510.1,1510.5
2025-07-10T11:34:00+05:30,1510.7,1511,1510.6,1510.9
2025-07-10T11:35:00+05:30,1510.9,1511,1510,1510
2025-07-10T11:36:00+05:30,1510,1510.5,1510,1510.4
2025-07-10T11:37:00+05:30,1510.4,1510.5,1510.1,1510.2
2025-07-10T11:38:00+05:30,1510.2,1510.7,1510.2,1510.7
2025-07-10T11:39:00+05:30,1510.8,1510.9,1510.3,1510.6
2025-07-10T11:40:00+05:30,1510.4,1510.7,1510.2,1510.6
2025-07-10T11:41:00+05:30,1510.3,1510.6,1510.3,1510.4
2025-07-10T11:42:00+05:30,1510.3,1510.4,1509.7,1509.7
2025-07-10T11:43:00+05:30,1509.7,1509.7,1509.2,1509.2
2025-07-10T11:44:00+05:30,1509.2,1509.2,1508.7,1509
2025-07-10T11:45:00+05:30,1509.1,1509.4,1508.8,1509.4
2025-07-10T11:46:00+05:30,1509.3,1511,1509.3,1510.9
2025-07-10T11:47:00+05:30,1511,1511,1510.4,1510.6
2025-07-10T11:48:00+05:30,1510.4,1510.6,1510.1,1510.2
2025-07-10T11:49:00+05:30,1510.2,1511.3,1510.1,1511.1
2025-07-10T11:50:00+05:30,1511,1511.4,1511,1511.3
2025-07-10T11:51:00+05:30,1511.2,1511.4,1511.2,1511.2
2025-07-10T11:52:00+05:30,1511.2,1511.5,1511.2,1511.4
2025-07-10T11:53:00+05:30,1511.7,1511.9,1511.6,1511.8
2025-07-10T11:54:00+05:30,1511.6,1512.3,1511.6,1512.1
2025-07-10T11:55:00+05:30,1512.1,1512.4,1512,1512.1
2025-07-10T11:56:00+05:30,1511.8,1511.8,1511.1,1511.1
2025-07-10T11:57:00+05:30,1511.1,1511.2,1510.8,1510.8
2025-07-10T11:58:00+05:30,1510.8,1510.9,1509.7,1509.7
2025-07-10T11:59:00+05:30,1509.7,1510.1,1509.5,1509.6
2025-07-10T12:00:00+05:30,1509.5,1510.8,1509.4,1510.4
2025-07-10T12:01:00+05:30,1510.4,1510.5,1509.7,1509.7
2025-07-10T12:02:00+05:30,1509.7,1509.8,1509.1,1509.3
2025-07-10T12:03:00+05:30,1509.3,1509.5,1509,1509
2025-07-10T12:04:00+05:30,1509,1509.5,1508.8,1508.8
2025-07-10T12:05:00+05:30,1508.7,1509.8,1508.7,1509.6
2025-07-10T12:06:00+05:30,1509.2,1509.7,1509,1509.1
2025-07-10T12:07:00+05:30,1509.5,1509.5,1508.8,1509
2025-07-10T12:08:00+05:30,1509,1509.1,1508.7,1509
2025-07-10T12:09:00+05:30,1509,1509,1508.7,1508.9
2025-07-10T12:10:00+05:30,1509,1509,1508.1,1508.2
2025-07-10T12:11:00+05:30,1508.1,1508.4,1508,1508
2025-07-10T12:12:00+05:30,1508,1508.3,1507.5,1508.1
2025-07-10T12:13:00+05:30,1508.1,1508.8,1508,1508.3
2025-07-10T12:14:00+05:30,1508.2,1508.5,1508,1508.1
2025-07-10T12:15:00+05:30,1508,1508.9,1507.7,1508.9
2025-07-10T12:16:00+05:30,1508.4,1508.8,1508,1508.1
2025-07-10T12:17:00+05:30,1508.1,1508.6,1507.8,1507.9
2025-07-10T12:18:00+05:30,1507.9,1508,1507.6,1507.6
2025-07-10T12:19:00+05:30,1507.6,1508.1,1507.6,1508.1
2025-07-10T12:20:00+05:30,1508.1,1508.9,1508,1508.5
2025-07-10T12:21:00+05:30,1508.5,1509.3,1508.2,1508.4
2025-07-10T12:22:00+05:30,1508.4,1509.7,1508.4,1509.1
2025-07-10T12:23:00+05:30,1509.4,1510.4,1509.1,1510.4
2025-07-10T12:24:00+05:30,1510.3,1511.7,1510.3,1511.7
2025-07-10T12:25:00+05:30,1511.5,1511.7,1511.2,1511.2
2025-07-10T12:26:00+05:30,1511.2,1511.4,1511,1511.3
2025-07-10T12:27:00+05:30,1511.1,1511.3,1511,1511
2025-07-10T12:28:00+05:30,1511,1511.1,1511,1511.1
2025-07-10T12:29:00+05:30,1511,1513.1,1511,1513.1
2025-07-10T12:30:00+05:30,1513,1514.5,1513,1514.1
2025-07-10T12:31:00+05:30,1514,1514,1512.6,1513
2025-07-10T12:32:00+05:30,1513.1,1513.6,1512.5,1513.5
2025-07-10T12:33:00+05:30,1513.5,1513.5,1512.8,1512.9
2025-07-10T12:34:00+05:30,1512.8,1513.2,1512.5,1513.1
2025-07-10T12:35:00+05:30,1513.1,1513.2,1512.6,1512.9
2025-07-10T12:36:00+05:30,1512.9,1513,1512.5,1512.6
2025-07-10T12:37:00+05:30,1512.6,1513.5,1512.5,1513.3
2025-07-10T12:38:00+05:30,1513.2,1514,1513.1,1513.8
2025-07-10T12:39:00+05:30,1513.5,1513.8,1513.5,1513.8
2025-07-10T12:40:00+05:30,1513.7,1513.8,1513.4,1513.6
2025-07-10T12:41:00+05:30,1513.5,1513.7,1513.1,1513.1
2025-07-10T12:42:00+05:30,1513.1,1513.2,1512.7,1513
2025-07-10T12:43:00+05:30,1513,1513.1,1512.5,1513
2025-07-10T12:44:00+05:30,1513,1513.1,1512.5,1513
2025-07-10T12:45:00+05:30,1513,1513.4,1513,1513.1
2025-07-10T12:46:00+05:30,1513,1514.8,1512.7,1514.8
2025-07-10T12:47:00+05:30,1514.9,1515.1,1514.3,1514.3
2025-07-10T12:48:00+05:30,1514.3,1514.4,1513.2,1513.7
2025-07-10T12:49:00+05:30,1513.6,1514.4,1513.5,1514.4
2025-07-10T12:50:00+05:30,1514.3,1514.4,1514.1,1514.2
2025-07-10T12:51:00+05:30,1514.2,1514.3,1513.4,1513.6
2025-07-10T12:52:00+05:30,1513.6,1514.1,1513.4,1514.1
2025-07-10T12:53:00+05:30,1514.1,1514.2,1513.8,1513.9
2025-07-10T12:54:00+05:30,1514,1514.7,1513.7,1514
2025-07-10T12:55:00+05:30,1513.8,1514.8,1513.8,1514.1
2025-07-10T12:56:00+05:30,1514.8,1516.5,1514.7,1516.5
2025-07-10T12:57:00+05:30,1516,1516.6,1516,1516.4
2025-07-10T12:58:00+05:30,1516.3,1517,1516,1517
2025-07-10T12:59:00+05:30,1516.9,1518,1516.9,1517.8
2025-07-10T13:00:00+05:30,1517.8,1518.4,1516.9,1516.9
2025-07-10T13:01:00+05:30,1517.1,1517.1,1516.1,1516.5
2025-07-10T13:02:00+05:30,1516.5,1517.4,1516.1,1517.4
2025-07-10T13:03:00+05:30,1517.1,1517.4,1516.7,1516.8
2025-07-10T13:04:00+05:30,1516.7,1517.3,1516.7,1517.1
2025-07-10T13:05:00+05:30,1516.8,1517,1516.1,1516.2
2025-07-10T13:06:00+05:30,1516.1,1516.4,1516,1516.2
2025-07-10T13:07:00+05:30,1516,1516.2,1515.9,1515.9
2025-07-10T13:08:00+05:30,1515.9,1515.9,1515.1,1515.3
2025-07-10T13:09:00+05:30,1515.2,1515.5,1515,1515.3
2025-07-10T13:10:00+05:30,1515.3,1515.3,1515,1515.1
2025-07-10T13:11:00+05:30,1515.1,1516.7,1515,1516.6
2025-07-10T13:12:00+05:30,1516.8,1516.9,1516.3,1516.3
2025-07-10T13:13:00+05:30,1516.1,1516.7,1516,1516.3
2025-07-10T13:14:00+05:30,1516.1,1516.3,1516,1516.1
2025-07-10T13:15:00+05:30,1516.1,1516.1,1516,1516.1
2025-07-10T13:16:00+05:30,1516.2,1516.2,1516,1516.1
2025-07-10T13:17:00+05:30,1516,1516.1,1516,1516
2025-07-10T13:18:00+05:30,1516,1516.3,1516,1516.3
2025-07-10T13:19:00+05:30,1516.3,1516.3,1516.1,1516.1
2025-07-10T13:20:00+05:30,1516.1,1517.2,1516,1517.2
2025-07-10T13:21:00+05:30,1517,1518.2,1517,1517.8
2025-07-10T13:22:00+05:30,1517.8,1517.8,1516.6,1517
2025-07-10T13:23:00+05:30,1516.8,1517.8,1516.8,1517.8
2025-07-10T13:24:00+05:30,1517.6,1517.8,1516.3,1516.4
2025-07-10T13:25:00+05:30,1516.4,1516.4,1516,1516.1
2025-07-10T13:26:00+05:30,1516,1516.1,1515.6,1515.6
2025-07-10T13:27:00+05:30,1515.5,1516.1,1515.1,1515.9
2025-07-10T13:28:00+05:30,1515.6,1515.6,1515,1515.1
2025-07-10T13:29:00+05:30,1515.4,1516.3,1515.2,1516.3
2025-07-10T13:30:00+05:30,1516,1517.3,1516,1517.3
2025-07-10T13:31:00+05:30,1517.3,1517.5,1516.5,1517
2025-07-10T13:32:00+05:30,1516.9,1517.1,1516,1516.1
2025-07-10T13:33:00+05:30,1516,1516.8,1516,1516.8
2025-07-10T13:34:00+05:30,1516.8,1517.3,1516.4,1516.8
2025-07-10T13:35:00+05:30,1516.9,1516.9,1516.1,1516.5
2025-07-10T13:36:00+05:30,1516.4,1516.4,1516,1516.3
2025-07-10T13:37:00+05:30,1516,1516.4,1516,1516.4
2025-07-10T13:38:00+05:30,1516.4,1516.4,1516,1516.1
2025-07-10T13:39:00+05:30,1516,1516.5,1515.7,1515.9
2025-07-10T13:40:00+05:30,1515.4,1515.5,1515.1,1515.1
2025-07-10T13:41:00+05:30,1515.3,1515.9,1514.9,1515.2
2025-07-10T13:42:00+05:30,1515.2,1516.3,1515,1516.2
2025-07-10T13:43:00+05:30,1516.1,1516.2,1515.6,1515.7
2025-07-10T13:44:00+05:30,1515.6,1515.7,1515,1515
2025-07-10T13:45:00+05:30,1515,1515,1513.9,1514.8
2025-07-10T13:46:00+05:30,1514.9,1515,1514.5,1514.6
2025-07-10T13:47:00+05:30,1514.6,1514.8,1514.5,1514.6
2025-07-10T13:48:00+05:30,1514.7,1515.2,1514.5,1515
2025-07-10T13:49:00+05:30,1515.1,1515.6,1515,1515.3
2025-07-10T13:50:00+05:30,1515.3,1516.1,1515.3,1515.9
2025-07-10T13:51:00+05:30,1516,1516,1515.2,1515.2
2025-07-10T13:52:00+05:30,1515.2,1515.8,1515.1,1515.8
2025-07-10T13:53:00+05:30,1515.6,1515.8,1515.3,1515.3
2025-07-10T13:54:00+05:30,1515.3,1515.8,1515,1515.2
2025-07-10T13:55:00+05:30,1515.2,1515.4,1515,1515.4
2025-07-10T13:56:00+05:30,1515.4,1515.4,1515.1,1515.4
2025-07-10T13:57:00+05:30,1515.1,1516,1514.8,1515
2025-07-10T13:58:00+05:30,1514.9,1515,1514.2,1514.4
2025-07-10T13:59:00+05:30,1514.6,1515.4,1514.6,1515.1
2025-07-10T14:00:00+05:30,1515.3,1515.4,1514.7,1515.3
2025-07-10T14:01:00+05:30,1515.2,1515.4,1514.8,1515
2025-07-10T14:02:00+05:30,1515,1515.2,1514.5,1515
2025-07-10T14:03:00+05:30,1515,1515.1,1514.5,1514.8
2025-07-10T14:04:00+05:30,1514.8,1514.8,1514,1514
2025-07-10T14:05:00+05:30,1514,1515.5,1514,1515.5
2025-07-10T14:06:00+05:30,1515.6,1519.7,1515.6,1519.5
2025-07-10T14:07:00+05:30,1519.5,1519.8,1518.8,1518.8
2025-07-10T14:08:00+05:30,1518.8,1519.5,1518.7,1519
2025-07-10T14:09:00+05:30,1519,1519,1518,1518.1
2025-07-10T14:10:00+05:30,1518.1,1518.3,1518,1518.1
2025-07-10T14:11:00+05:30,1518.1,1519.3,1518,1518.9
2025-07-10T14:12:00+05:30,1518.6,1518.9,1516.2,1516.5
2025-07-10T14:13:00+05:30,1516.5,1516.7,1515.5,1515.8
2025-07-10T14:14:00+05:30,1515.7,1518.2,1515.7,1517.2
2025-07-10T14:15:00+05:30,1517.1,1517.4,1516.3,1516.3
2025-07-10T14:16:00+05:30,1516.2,1516.8,1516,1516.6
2025-07-10T14:17:00+05:30,1516.5,1517,1516.2,1516.2
2025-07-10T14:18:00+05:30,1516.3,1516.7,1516.1,1516.2
2025-07-10T14:19:00+05:30,1516.1,1516.4,1515.7,1516.1
2025-07-10T14:20:00+05:30,1516.1,1516.4,1515.7,1516
2025-07-10T14:21:00+05:30,1516.2,1517,1516,1517
2025-07-10T14:22:00+05:30,1516.9,1516.9,1516,1516.3
2025-07-10T14:23:00+05:30,1516.2,1516.3,1515.6,1515.6
2025-07-10T14:24:00+05:30,1515.6,1516.3,1515.5,1516.1
2025-07-10T14:25:00+05:30,1516.1,1516.2,1515.7,1516.1
2025-07-10T14:26:00+05:30,1516.1,1516.9,1516,1516.3
2025-07-10T14:27:00+05:30,1516.7,1516.7,1516.2,1516.5
2025-07-10T14:28:00+05:30,1516.4,1517.4,1516.2,1517.1
2025-07-10T14:29:00+05:30,1517.1,1517.5,1517,1517.1
2025-07-10T14:30:00+05:30,1517.2,1517.4,1517,1517.3
2025-07-10T14:31:00+05:30,1517,1517.3,1517,1517.1
2025-07-10T14:32:00+05:30,1517.2,1517.3,1517,1517
2025-07-10T14:33:00+05:30,1517.2,1517.2,1517,1517
2025-07-10T14:34:00+05:30,1517,1517.3,1517,1517.1
2025-07-10T14:35:00+05:30,1517,1518,1517,1517.7
2025-07-10T14:36:00+05:30,1517.7,1518.2,1517.4,1517.6
2025-07-10T14:37:00+05:30,1517.9,1518.2,1517.3,1518.2
2025-07-10T14:38:00+05:30,1518.3,1519,1518,1518
2025-07-10T14:39:00+05:30,1518,1518.6,1518,1518
2025-07-10T14:40:00+05:30,1518,1518.8,1517.9,1518.7
2025-07-10T14:41:00+05:30,1518.5,1519.1,1518.5,1519
2025-07-10T14:42:00+05:30,1519,1519.2,1518.6,1519
2025-07-10T14:43:00+05:30,1519.1,1519.2,1518.3,1518.5
2025-07-10T14:44:00+05:30,1518.5,1519.1,1517.9,1519
2025-07-10T14:45:00+05:30,1519,1520,1518.9,1519.9
2025-07-10T14:46:00+05:30,1520.2,1520.5,1519.9,1520.2
2025-07-10T14:47:00+05:30,1520.1,1520.4,1519,1519.1
2025-07-10T14:48:00+05:30,1519.3,1519.5,1517.6,1517.6
2025-07-10T14:49:00+05:30,1517.9,1518.8,1517.5,1518.4
2025-07-10T14:50:00+05:30,1518.3,1520.7,1518.2,1519.8
2025-07-10T14:51:00+05:30,1519.8,1521.1,1519.1,1519.2
2025-07-10T14:52:00+05:30,1519.2,1519.9,1518.9,1519.6
2025-07-10T14:53:00+05:30,1519.8,1519.8,1519,1519.8
2025-07-10T14:54:00+05:30,1519.5,1519.7,1519,1519.6
2025-07-10T14:55:00+05:30,1519.1,1519.5,1519,1519.4
2025-07-10T14:56:00+05:30,1519.4,1519.9,1519,1519.9
2025-07-10T14:57:00+05:30,1520.1,1520.6,1519.2,1519.5
2025-07-10T14:58:00+05:30,1519.2,1519.7,1519,1519.5
2025-07-10T14:59:00+05:30,1519.5,1519.5,1515.9,1516.4
2025-07-10T15:00:00+05:30,1516.7,1517.4,1514.5,1514.5
2025-07-10T15:01:00+05:30,1514.3,1517.5,1513.7,1517.5
2025-07-10T15:02:00+05:30,1517.4,1518.2,1515.4,1515.4
2025-07-10T15:03:00+05:30,1515.4,1516.3,1514.1,1514.1
2025-07-10T15:04:00+05:30,1513.9,1517,1513.3,1516.7
2025-07-10T15:05:00+05:30,1516.9,1519,1516.3,1516.6
2025-07-10T15:06:00+05:30,1516.4,1516.7,1515.3,1516.1
2025-07-10T15:07:00+05:30,1516.2,1517.2,1515.2,1515.4
2025-07-10T15:08:00+05:30,1515.1,1517.5,1515.1,1517.5
2025-07-10T15:09:00+05:30,1517.4,1518.4,1517.4,1518.4
2025-07-10T15:10:00+05:30,1518.5,1519.4,1518.5,1519
2025-07-10T15:11:00+05:30,1518.9,1519,1517.1,1518.1
2025-07-10T15:12:00+05:30,1518.1,1518.6,1517.3,1518.6
2025-07-10T15:13:00+05:30,1518.6,1520,1518.6,1519.1
2025-07-10T15:14:00+05:30,1519,1519,1517.1,1517.8
2025-07-10T15:15:00+05:30,1517.8,1518.2,1516.4,1517.4
2025-07-10T15:16:00+05:30,1517.8,1520.1,1517.8,1519.4
2025-07-10T15:17:00+05:30,1519.4,1519.4,1517.5,1517.5
2025-07-10T15:18:00+05:30,1517.5,1517.7,1516.2,1517.2
2025-07-10T15:19:00+05:30,1517.2,1518.8,1516.3,1518.3
2025-07-10T15:20:00+05:30,1518.7,1519.8,1518.7,1518.8
2025-07-10T15:21:00+05:30,1517.9,1518.1,1516.7,1516.8
2025-07-10T15:22:00+05:30,1516.8,1516.8,1514.9,1515.1
2025-07-10T15:23:00+05:30,1515,1516,1515,1515.2
2025-07-10T15:24:00+05:30,1515.3,1515.5,1514.8,1515.4
2025-07-10T15:25:00+05:30,1515.5,1516.3,1515.4,1516.3
2025-07-10T15:26:00+05:30,1516.3,1516.3,1514.7,1515
2025-07-10T15:27:00+05:30,1515.1,1515.3,1514.8,1515.3
2025-07-10T15:28:00+05:30,1515.5,1516.9,1515.5,1516.3
2025-07-10T15:29:00+05:30,1516.3,1517,1515.2,1515.3
2025-07-11T09:15:00+05:30,1512.2,1515,1510.6,1513.4
2025-07-11T09:16:00+05:30,1513.4,1513.4,1511,1511.6
2025-07-11T09:17:00+05:30,1511.7,1511.7,1511.3,1511.3
2025-07-11T09:18:00+05:30,1511.6,1512.6,1511.6,1512.1
2025-07-11T09:19:00+05:30,1511.2,1511.4,1509.3,1509.7
2025-07-11T09:20:00+05:30,1509.3,1509.8,1509.1,1509.8
2025-07-11T09:21:00+05:30,1509.6,1509.9,1508.7,1509.2
2025-07-11T09:22:00+05:30,1509.9,1510.6,1509.4,1510.5
2025-07-11T09:23:00+05:30,1510.5,1510.5,1509.7,1509.7
2025-07-11T09:24:00+05:30,1509,1509,1507.5,1508.1
2025-07-11T09:25:00+05:30,1508,1508.9,1508,1508.7
2025-07-11T09:26:00+05:30,1508.6,1508.9,1508.5,1508.6
2025-07-11T09:27:00+05:30,1508.7,1508.8,1508.5,1508.7
2025-07-11T09:28:00+05:30,1508.9,1509.1,1507.9,1507.9
2025-07-11T09:29:00+05:30,1507.6,1507.6,1506.5,1507.2
2025-07-11T09:30:00+05:30,1507,1507.3,1506.6,1507
2025-07-11T09:31:00+05:30,1507,1507.5,1507,1507.5
2025-07-11T09:32:00+05:30,1507,1507,1505.8,1506.3
2025-07-11T09:33:00+05:30,1506.1,1506.3,1505.1,1505.6
2025-07-11T09:34:00+05:30,1505.6,1505.7,1505,1505.4
2025-07-11T09:35:00+05:30,1505.4,1505.5,1504.1,1505.1
2025-07-11T09:36:00+05:30,1505.1,1506.4,1504.7,1505.9
2025-07-11T09:37:00+05:30,1505.6,1505.9,1505.6,1505.9
2025-07-11T09:38:00+05:30,1505.6,1505.9,1505.5,1505.5
2025-07-11T09:39:00+05:30,1505.5,1505.8,1505.2,1505.7
2025-07-11T09:40:00+05:30,1505.7,1506.4,1505.5,1506.4
2025-07-11T09:41:00+05:30,1506.4,1506.7,1505.5,1505.7
2025-07-11T09:42:00+05:30,1505.7,1505.9,1505.7,1505.9
2025-07-11T09:43:00+05:30,1505.9,1506,1505.6,1505.6
2025-07-11T09:44:00+05:30,1505.6,1505.6,1505.1,1505.4
2025-07-11T09:45:00+05:30,1505.4,1505.4,1505,1505.1
2025-07-11T09:46:00+05:30,1505.1,1505.1,1504,1504.5
2025-07-11T09:47:00+05:30,1504.5,1504.5,1503.5,1503.9
2025-07-11T09:48:00+05:30,1503.7,1503.9,1503,1503.7
2025-07-11T09:49:00+05:30,1503.7,1504,1503.5,1503.6
2025-07-11T09:50:00+05:30,1503.7,1503.8,1503,1503.6
