time,open,high,low,close
2025-07-11T13:11:00+05:30,684.15,684.25,683.9,684.1
2025-07-11T13:12:00+05:30,684.1,684.8,684.1,684.65
2025-07-11T13:13:00+05:30,684.6,685.2,684.5,685.1
2025-07-11T13:14:00+05:30,685.1,685.25,685,685.1
2025-07-11T13:15:00+05:30,685.1,685.1,684.55,684.8
2025-07-11T13:16:00+05:30,684.8,684.9,684.6,684.6
2025-07-11T13:17:00+05:30,684.95,684.95,684.7,684.9
2025-07-11T13:18:00+05:30,684.9,685.2,684.7,685.1
2025-07-11T13:19:00+05:30,685.2,685.2,684.6,684.6
2025-07-11T13:20:00+05:30,684.5,684.55,684,684.05
2025-07-11T13:21:00+05:30,684.05,684.05,683.55,683.7
2025-07-11T13:22:00+05:30,683.7,683.7,683,683.35
2025-07-11T13:23:00+05:30,683.15,683.7,683.1,683.65
2025-07-11T13:24:00+05:30,683.65,683.65,683.1,683.6
2025-07-11T13:25:00+05:30,683.6,683.6,683.2,683.3
2025-07-11T13:26:00+05:30,683.3,683.3,683,683.15
2025-07-11T13:27:00+05:30,683.15,684.05,683.15,684
2025-07-11T13:28:00+05:30,684,684.3,683.8,684
2025-07-11T13:29:00+05:30,684,684.05,683.5,684.05
2025-07-11T13:30:00+05:30,684.05,684.8,684.05,684.8
2025-07-11T13:31:00+05:30,684.8,685,684.7,684.85
2025-07-11T13:32:00+05:30,684.85,685,684.7,685
2025-07-11T13:33:00+05:30,685,685.3,684.9,685.15
2025-07-11T13:34:00+05:30,685.1,685.1,685,685.05
2025-07-11T13:35:00+05:30,685,685.4,685,685.4
2025-07-11T13:36:00+05:30,685.4,685.4,684.8,685.1
2025-07-11T13:37:00+05:30,685.1,685.15,684.9,685.05
2025-07-11T13:38:00+05:30,684.9,685.15,684.9,685.15
2025-07-11T13:39:00+05:30,685.15,685.15,684.95,684.95
2025-07-11T13:40:00+05:30,684.95,685.15,684.75,685.1
2025-07-11T13:41:00+05:30,685.1,685.2,684.65,684.8
2025-07-11T13:42:00+05:30,684.95,684.95,684.5,684.65
2025-07-11T13:43:00+05:30,684.55,684.75,684.5,684.75
2025-07-11T13:44:00+05:30,684.75,684.8,684.5,684.8
2025-07-11T13:45:00+05:30,684.8,684.8,684.6,684.75
2025-07-11T13:46:00+05:30,684.6,684.65,684.45,684.65
2025-07-11T13:47:00+05:30,684.65,684.95,684.6,684.85
2025-07-11T13:48:00+05:30,684.9,685.35,684.75,685.3
2025-07-11T13:49:00+05:30,685.3,685.4,685.05,685.4
2025-07-11T13:50:00+05:30,685.4,685.75,685.4,685.5
